venue_region,season,bowler,balls,runs_conceded,wickets,dot_balls,innings_bowled,overs,economy,bowling_strike_rate,dot_ball_pct,runs_per_wicket
India,2008,Yuvraj Singh,54,85,3,12,6,9.0,9.44,18.0,22.22,28.33
India,2008,Z Khan,252,369,15,100,11,42.0,8.79,16.8,39.68,24.6
India,2010,A Kumble,380,422,19,151,16,63.33,6.66,20.0,39.74,22.21
India,2010,A Mishra,318,371,20,131,14,53.0,7.0,15.9,41.19,18.55
India,2010,A Mithun,18,39,1,2,1,3.0,13.0,18.0,11.11,39.0
India,2010,A Nehra,84,102,6,37,4,14.0,7.29,14.0,44.05,17.0
India,2010,A Symonds,318,385,13,106,16,53.0,7.26,24.46,33.33,29.62
India,2010,A Uniyal,36,67,3,8,2,6.0,11.17,12.0,22.22,22.33
India,2010,AA Jhunjhunwala,37,69,0,12,5,6.17,11.18,0.0,32.43,0.0
India,2010,AB Agarkar,132,207,4,40,7,22.0,9.41,33.0,30.3,51.75
India,2010,AB Dinda,139,155,12,64,7,23.17,6.69,11.58,46.04,12.92
India,2010,AB McDonald,84,138,8,21,4,14.0,9.86,10.5,25.0,17.25
India,2010,AC Voges,54,76,1,15,7,9.0,8.44,54.0,27.78,76.0
India,2010,AD Mascarenhas,48,66,4,16,2,8.0,8.25,12.0,33.33,16.5
India,2010,AD Mathews,225,317,8,58,12,37.5,8.45,28.12,25.78,39.62
India,2010,AG Murtaza,72,93,4,23,3,12.0,7.75,18.0,31.94,23.25
India,2010,AJ Finch,7,5,0,3,1,1.17,4.27,0.0,42.86,0.0
India,2010,AN Ahmed,12,26,0,3,1,2.0,13.0,0.0,25.0,0.0
India,2010,AP Dole,66,114,5,20,3,11.0,10.36,13.2,30.3,22.8
India,2010,B Akhil,6,6,0,3,1,1.0,6.0,0.0,50.0,0.0
India,2010,B Lee,87,154,0,20,4,14.5,10.62,0.0,22.99,0.0
India,2010,BAW Mendis,48,68,2,12,2,8.0,8.5,24.0,25.0,34.0
India,2010,BJ Hodge,30,41,2,8,4,5.0,8.2,15.0,26.67,20.5
India,2010,Bipul Sharma,60,94,4,14,4,10.0,9.4,15.0,23.33,23.5
India,2010,C Ganapathy,6,13,0,1,1,1.0,13.0,0.0,16.67,0.0
India,2010,CH Gayle,96,153,4,29,6,16.0,9.56,24.0,30.21,38.25
India,2010,CK Langeveldt,66,92,5,26,3,11.0,8.36,13.2,39.39,18.4
India,2010,CL White,6,19,0,2,1,1.0,19.0,0.0,33.33,0.0
India,2010,CRD Fernando,114,142,7,50,5,19.0,7.47,16.29,43.86,20.29
India,2010,DE Bollinger,186,213,13,94,8,31.0,6.87,14.31,50.54,16.38
India,2010,DJ Bravo,157,231,5,48,10,26.17,8.83,31.4,30.57,46.2
India,2010,DJ Hussey,60,81,0,13,5,10.0,8.1,0.0,21.67,0.0
India,2010,DL Vettori,70,98,3,21,3,11.67,8.4,23.33,30.0,32.67
India,2010,DP Nannes,206,235,11,89,9,34.33,6.85,18.73,43.2,21.36
India,2010,DR Smith,23,36,1,6,2,3.83,9.4,23.0,26.09,36.0
India,2010,DS Kulkarni,24,40,1,10,1,4.0,10.0,24.0,41.67,40.0
India,2010,DW Steyn,354,415,17,164,15,59.0,7.03,20.82,46.33,24.41
India,2010,FY Fazal,12,20,1,1,2,2.0,10.0,12.0,8.33,20.0
India,2010,Harbhajan Singh,321,385,20,102,14,53.5,7.2,16.05,31.78,19.25
India,2010,Harmeet Singh,144,177,10,59,8,24.0,7.38,14.4,40.97,17.7
India,2010,I Sharma,150,242,7,54,7,25.0,9.68,21.43,36.0,34.57
India,2010,IK Pathan,278,435,17,98,14,46.33,9.39,16.35,35.25,25.59
India,2010,Iqbal Abdulla,51,62,2,18,3,8.5,7.29,25.5,35.29,31.0
India,2010,J Theron,149,204,9,46,8,24.83,8.22,16.56,30.87,22.67
India,2010,JA Morkel,286,410,14,97,14,47.67,8.6,20.43,33.92,29.29
India,2010,JD Unadkat,62,85,4,20,3,10.33,8.23,15.5,32.26,21.25
India,2010,JH Kallis,342,484,15,118,16,57.0,8.49,22.8,34.5,32.27
India,2010,JM Kemp,44,58,3,15,5,7.33,7.91,14.67,34.09,19.33
India,2010,JP Duminy,33,37,1,13,2,5.5,6.73,33.0,39.39,37.0
India,2010,Jaskaran Singh,84,142,6,31,6,14.0,10.14,14.0,36.9,23.67
India,2010,Joginder Sharma,48,89,2,14,3,8.0,11.12,24.0,29.17,44.5
India,2010,K Goel,6,7,0,1,1,1.0,7.0,0.0,16.67,0.0
India,2010,KA Pollard,222,276,17,58,12,37.0,7.46,13.06,26.13,16.24
India,2010,KAJ Roach,48,80,0,20,2,8.0,10.0,0.0,41.67,0.0
India,2010,KP Appanna,42,51,3,15,2,7.0,7.29,14.0,35.71,17.0
India,2010,KP Pietersen,60,77,3,18,6,10.0,7.7,20.0,30.0,25.67
India,2010,Kamran Khan,36,53,4,18,3,6.0,8.83,9.0,50.0,13.25
India,2010,L Ablish,24,37,5,7,2,4.0,9.25,4.8,29.17,7.4
India,2010,L Balaji,140,214,10,50,7,23.33,9.17,14.0,35.71,21.4
India,2010,LR Shukla,72,108,3,19,4,12.0,9.0,24.0,26.39,36.0
India,2010,M Kartik,234,261,10,77,10,39.0,6.69,23.4,32.91,26.1
India,2010,M Morkel,42,66,0,15,2,7.0,9.43,0.0,35.71,0.0
India,2010,M Muralitharan,292,356,16,123,13,48.67,7.31,18.25,42.12,22.25
India,2010,MB Parmar,18,33,0,4,1,3.0,11.0,0.0,22.22,0.0
India,2010,MC Henriques,24,35,1,10,1,4.0,8.75,24.0,41.67,35.0
India,2010,MF Maharoof,144,210,10,54,7,24.0,8.75,14.4,37.5,21.0
India,2010,MK Tiwary,6,11,1,2,1,1.0,11.0,6.0,33.33,11.0
India,2010,MM Patel,78,118,5,31,4,13.0,9.08,15.6,39.74,23.6
India,2010,MR Marsh,60,89,2,24,3,10.0,8.9,30.0,40.0,44.5
India,2010,MS Gony,48,92,1,17,3,8.0,11.5,48.0,35.42,92.0
India,2010,ND Doshi,24,17,1,14,1,4.0,4.25,24.0,58.33,17.0
India,2010,NLTC Perera,6,19,0,0,1,1.0,19.0,0.0,0.0,0.0
India,2010,P Kumar,270,392,12,109,12,45.0,8.71,22.5,40.37,32.67
India,2010,PD Collingwood,89,101,5,24,6,14.83,6.81,17.8,26.97,20.2
India,2010,PJ Sangwan,186,260,9,70,8,31.0,8.39,20.67,37.63,28.89
India,2010,PP Chawla,294,371,13,94,14,49.0,7.57,22.62,31.97,28.54
India,2010,PP Ojha,353,439,22,133,16,58.83,7.46,16.05,37.68,19.95
India,2010,Pankaj Singh,48,83,2,21,2,8.0,10.38,24.0,43.75,41.5
India,2010,R Ashwin,288,308,14,124,12,48.0,6.42,20.57,43.06,22.0
India,2010,R Bhatia,96,136,3,23,5,16.0,8.5,32.0,23.96,45.33
India,2010,R McLaren,204,281,5,69,10,34.0,8.26,40.8,33.82,56.2
India,2010,R Sathish,48,81,3,14,4,8.0,10.12,16.0,29.17,27.0
India,2010,R Sharma,124,170,6,40,6,20.67,8.22,20.67,32.26,28.33
India,2010,R Vinay Kumar,277,404,19,101,14,46.17,8.75,14.58,36.46,21.26
India,2010,RE van der Merwe,24,27,2,8,1,4.0,6.75,12.0,33.33,13.5
India,2010,RG Sharma,114,159,2,32,9,19.0,8.37,57.0,28.07,79.5
India,2010,RJ Harris,184,239,15,81,8,30.67,7.79,12.27,44.02,15.93
India,2010,RP Singh,252,385,14,98,12,42.0,9.17,18.0,38.89,27.5
India,2010,RR Powar,138,163,4,62,7,23.0,7.09,34.5,44.93,40.75
India,2010,RS Bopara,78,132,5,21,5,13.0,10.15,15.6,26.92,26.4
India,2010,RS Gavaskar,6,8,0,2,1,1.0,8.0,0.0,33.33,0.0
India,2010,S Ladda,90,144,4,34,5,15.0,9.6,22.5,37.78,36.0
India,2010,S Narwal,94,186,6,31,5,15.67,11.87,15.67,32.98,31.0
India,2010,S Sreesanth,114,191,5,44,6,19.0,10.05,22.8,38.6,38.2
India,2010,S Sriram,12,24,0,2,1,2.0,12.0,0.0,16.67,0.0
India,2010,S Tyagi,95,161,1,34,6,15.83,10.17,95.0,35.79,161.0
India,2010,SB Jakati,228,300,15,82,11,38.0,7.89,15.2,35.96,20.0
India,2010,SB Wagh,6,16,1,2,1,1.0,16.0,6.0,33.33,16.0
India,2010,SC Ganguly,24,43,0,2,3,4.0,10.75,0.0,8.33,0.0
India,2010,SE Bond,186,225,9,75,8,31.0,7.26,20.67,40.32,25.0
India,2010,SJ Srivastava,162,257,6,54,8,27.0,9.52,27.0,33.33,42.83
India,2010,SK Raina,143,181,7,40,12,23.83,7.6,20.43,27.97,25.86
India,2010,SK Trivedi,213,266,13,69,10,35.5,7.49,16.38,32.39,20.46
India,2010,SK Warne,300,389,12,93,14,50.0,7.78,25.0,31.0,32.42
India,2010,SL Malinga,294,360,17,116,13,49.0,7.35,17.29,39.46,21.18
India,2010,SR Watson,132,185,7,61,6,22.0,8.41,18.86,46.21,26.43
India,2010,ST Jayasuriya,54,68,3,19,4,9.0,7.56,18.0,35.19,22.67
India,2010,STR Binny,6,9,0,0,1,1.0,9.0,0.0,0.0,0.0
India,2010,SW Tait,187,274,12,70,8,31.17,8.79,15.58,37.43,22.83
India,2010,T Thushara,87,103,7,38,4,14.5,7.1,12.43,43.68,14.71
India,2010,TL Suman,12,24,0,2,2,2.0,12.0,0.0,16.67,0.0
India,2010,TM Dilshan,49,70,3,18,4,8.17,8.57,16.33,36.73,23.33
India,2010,UT Yadav,144,192,8,55,7,24.0,8.0,18.0,38.19,24.0
India,2010,V Kohli,32,51,0,7,4,5.33,9.57,0.0,21.88,0.0
India,2010,V Sehwag,34,23,3,18,3,5.67,4.06,11.33,52.94,7.67
India,2010,VRV Singh,18,41,0,4,1,3.0,13.67,0.0,22.22,0.0
India,2010,VS Malik,43,66,1,16,3,7.17,9.21,43.0,37.21,66.0
India,2010,VY Mahesh,18,23,1,5,1,3.0,7.67,18.0,27.78,23.0
India,2010,WPUJC Vaas,132,147,11,63,6,22.0,6.68,12.0,47.73,13.36
India,2010,Y Nagar,18,28,1,7,1,3.0,9.33,18.0,38.89,28.0
India,2010,Y Venugopal Rao,6,10,0,1,1,1.0,10.0,0.0,16.67,0.0
India,2010,YA Abdulla,41,67,1,13,2,6.83,9.81,41.0,31.71,67.0
India,2010,YK Pathan,204,254,6,60,11,34.0,7.47,34.0,29.41,42.33
India,2010,Yuvraj Singh,138,155,6,45,10,23.0,6.74,23.0,32.61,25.83
India,2010,Z Khan,290,388,18,107,14,48.33,8.03,16.11,36.9,21.56
India,2011,A Mishra,320,369,19,130,14,53.33,6.92,16.84,40.62,19.42
India,2011,A Mithun,204,325,6,67,12,34.0,9.56,34.0,32.84,54.17
India,2011,A Singh,171,222,10,75,9,28.5,7.79,17.1,43.86,22.2
India,2011,A Symonds,24,41,1,10,3,4.0,10.25,24.0,41.67,41.0
India,2011,AA Chavan,30,31,0,17,2,5.0,6.2,0.0,56.67,0.0
India,2011,AA Jhunjhunwala,12,22,0,1,2,2.0,11.0,0.0,8.33,0.0
India,2011,AA Kazi,12,21,1,2,1,2.0,10.5,12.0,16.67,21.0
India,2011,AB Agarkar,162,236,9,46,7,27.0,8.74,18.0,28.4,26.22
India,2011,AB Dinda,102,159,5,41,5,17.0,9.35,20.4,40.2,31.8
India,2011,AB McDonald,12,23,0,5,1,2.0,11.5,0.0,41.67,0.0
India,2011,AC Thomas,231,300,11,96,11,38.5,7.79,21.0,41.56,27.27
India,2011,AG Murtaza,120,122,5,56,5,20.0,6.1,24.0,46.67,24.4
India,2011,AJ Finch,12,13,0,5,1,2.0,6.5,0.0,41.67,0.0
India,2011,AL Menaria,90,121,2,30,9,15.0,8.07,45.0,33.33,60.5
India,2011,AM Nayar,61,95,2,15,6,10.17,9.34,30.5,24.59,47.5
India,2011,AM Salvi,48,67,3,17,2,8.0,8.38,16.0,35.42,22.33
India,2011,AN Ahmed,120,178,7,40,6,20.0,8.9,17.14,33.33,25.43
India,2011,AS Raut,6,8,0,2,1,1.0,8.0,0.0,33.33,0.0
